,game,model,experiment,episode,metric,value
0,adventuregame,format_checking_clp_chat,home_deliver_three_basic_easy,episode_00001,Violated Request Count,0.0
1,adventuregame,format_checking_clp_chat,home_deliver_three_basic_easy,episode_00001,Parsed Request Count,50.0
2,adventuregame,format_checking_clp_chat,home_deliver_three_basic_easy,episode_00001,Request Count,50.0
3,adventuregame,format_checking_clp_chat,home_deliver_three_basic_easy,episode_00001,Request Success Ratio,1.0
4,adventuregame,format_checking_clp_chat,home_deliver_three_basic_easy,episode_00001,hallucination_count,0.0
5,adventuregame,format_checking_clp_chat,home_deliver_three_basic_easy,episode_00001,action_parsing_fail,0.0
6,adventuregame,format_checking_clp_chat,home_deliver_three_basic_easy,episode_00001,action_resolution_fail,42.0
7,adventuregame,format_checking_clp_chat,home_deliver_three_basic_easy,episode_00001,lark_exception,0.0
8,adventuregame,format_checking_clp_chat,home_deliver_three_basic_easy,episode_00001,malformed_command,0.0
9,adventuregame,format_checking_clp_chat,home_deliver_three_basic_easy,episode_00001,undefined_action_verb,0.0
10,adventuregame,format_checking_clp_chat,home_deliver_three_basic_easy,episode_00001,undefined_action,0.0
11,adventuregame,format_checking_clp_chat,home_deliver_three_basic_easy,episode_00001,undefined_repr_str,0.0
12,adventuregame,format_checking_clp_chat,home_deliver_three_basic_easy,episode_00001,manipulating_room,0.0
13,adventuregame,format_checking_clp_chat,home_deliver_three_basic_easy,episode_00001,undefined_argument_type,0.0
14,adventuregame,format_checking_clp_chat,home_deliver_three_basic_easy,episode_00001,taking_from_inventory,0.0
15,adventuregame,format_checking_clp_chat,home_deliver_three_basic_easy,episode_00001,other_room_argument,0.0
16,adventuregame,format_checking_clp_chat,home_deliver_three_basic_easy,episode_00001,domain_trait_type_mismatch,0.0
17,adventuregame,format_checking_clp_chat,home_deliver_three_basic_easy,episode_00001,domain_type_discrepancy,0.0
18,adventuregame,format_checking_clp_chat,home_deliver_three_basic_easy,episode_00001,world_state_discrepancy,0.0
19,adventuregame,format_checking_clp_chat,home_deliver_three_basic_easy,episode_00001,entity_not_accessible,0.0
20,adventuregame,format_checking_clp_chat,home_deliver_three_basic_easy,episode_00001,entity_state_mismatch,0.0
21,adventuregame,format_checking_clp_chat,home_deliver_three_basic_easy,episode_00001,entity_trait_mismatch,0.0
22,adventuregame,format_checking_clp_chat,home_deliver_three_basic_easy,episode_00001,entity_already_inventory,0.0
23,adventuregame,format_checking_clp_chat,home_deliver_three_basic_easy,episode_00001,going_to_current_room,0.0
24,adventuregame,format_checking_clp_chat,home_deliver_three_basic_easy,episode_00001,no_exit_to,42.0
25,adventuregame,format_checking_clp_chat,home_deliver_three_basic_easy,episode_00001,inventory_limit_exceeded,0.0
26,adventuregame,format_checking_clp_chat,home_deliver_three_basic_easy,episode_00001,successful_actions,8.0
27,adventuregame,format_checking_clp_chat,home_deliver_three_basic_easy,episode_00001,turn_limit_loss,1.0
28,adventuregame,format_checking_clp_chat,home_deliver_three_basic_easy,episode_00001,turns_over_par,
29,adventuregame,format_checking_clp_chat,home_deliver_three_basic_easy,episode_00001,turn_ratio,
30,adventuregame,format_checking_clp_chat,home_deliver_three_basic_easy,episode_00001,finish_speed,
31,adventuregame,format_checking_clp_chat,home_deliver_three_basic_easy,episode_00001,achieved_goal_ratio,0.0
32,adventuregame,format_checking_clp_chat,home_deliver_three_basic_easy,episode_00001,Aborted,1.0
33,adventuregame,format_checking_clp_chat,home_deliver_three_basic_easy,episode_00001,Success,0.0
34,adventuregame,format_checking_clp_chat,home_deliver_three_basic_easy,episode_00001,Lose,0.0
35,adventuregame,format_checking_clp_chat,home_deliver_three_basic_easy,episode_00001,Main Score,
36,adventuregame,format_checking_clp_chat,home_deliver_three_basic_easy,episode_00001,plan_followed_ratio,0.0
37,adventuregame,format_checking_clp_chat,home_deliver_three_basic_easy,episode_00001,plan_average_viability_ratio,0.0
38,adventuregame,format_checking_clp_chat,home_deliver_three_basic_easy,episode_00001,bad_plan_follow_ratio,0.0
39,adventuregame,format_checking_clp_chat,home_deliver_three_basic_easy,episode_00001,bad_plan_dismiss_ratio,1.0
40,adventuregame,format_checking_clp_chat,home_deliver_three_basic_easy,episode_00002,Violated Request Count,0.0
41,adventuregame,format_checking_clp_chat,home_deliver_three_basic_easy,episode_00002,Parsed Request Count,50.0
42,adventuregame,format_checking_clp_chat,home_deliver_three_basic_easy,episode_00002,Request Count,50.0
43,adventuregame,format_checking_clp_chat,home_deliver_three_basic_easy,episode_00002,Request Success Ratio,1.0
44,adventuregame,format_checking_clp_chat,home_deliver_three_basic_easy,episode_00002,hallucination_count,0.0
45,adventuregame,format_checking_clp_chat,home_deliver_three_basic_easy,episode_00002,action_parsing_fail,0.0
46,adventuregame,format_checking_clp_chat,home_deliver_three_basic_easy,episode_00002,action_resolution_fail,47.0
47,adventuregame,format_checking_clp_chat,home_deliver_three_basic_easy,episode_00002,lark_exception,0.0
48,adventuregame,format_checking_clp_chat,home_deliver_three_basic_easy,episode_00002,malformed_command,0.0
